Susceptible,Infected,Recover,Dead,Iter,Zone
81,104,7,1,35,9
90,102,3,5,36,0
68,125,8,0,36,1
66,113,9,4,36,2
66,126,7,8,36,3
74,117,7,2,36,4
73,107,8,3,36,5
74,102,9,7,36,6
80,108,16,5,36,7
65,125,17,6,36,8
80,105,8,2,36,9
83,108,4,5,37,0
69,122,9,0,37,1
64,112,10,6,37,2
63,130,9,8,37,3
73,117,8,2,37,4
71,109,9,3,37,5
73,99,11,7,37,6
80,107,18,5,37,7
58,126,20,8,37,8
74,109,9,2,37,9
80,110,4,6,38,0
69,119,11,3,38,1
62,116,10,6,38,2
60,128,11,9,38,3
69,117,9,3,38,4
66,115,9,3,38,5
71,99,13,7,38,6
76,113,19,5,38,7
54,124,23,9,38,8
73,107,10,2,38,9
72,117,6,6,39,0
67,121,11,5,39,1
60,117,10,6,39,2
61,127,11,9,39,3
64,117,12,5,39,4
65,117,10,4,39,5
69,100,15,6,39,6
73,111,21,7,39,7
50,121,27,9,39,8
70,108,10,3,39,9
71,117,9,6,40,0
65,120,13,6,40,1
57,115,13,9,40,2
60,123,16,9,40,3
62,114,16,7,40,4
60,121,11,4,40,5
66,100,15,8,40,6
74,107,22,8,40,7
47,118,29,12,40,8
66,111,10,3,40,9
70,115,12,6,41,0
61,122,13,7,41,1
54,117,16,9,41,2
57,122,18,10,41,3
59,117,15,7,41,4
57,120,11,7,41,5
63,101,16,10,41,6
76,103,23,9,41,7
43,123,29,12,41,8
63,112,12,3,41,9
66,116,13,7,42,0
58,123,15,8,42,1
54,115,17,10,42,2
54,124,17,12,42,3
55,118,17,7,42,4
53,123,12,9,42,5
60,101,19,11,42,6
74,102,25,10,42,7
42,117,32,14,42,8
62,111,14,3,42,9
63,111,17,10,43,0
57,126,17,8,43,1
51,113,20,11,43,2
51,127,17,12,43,3
53,115,22,7,43,4
52,121,15,9,43,5
61,100,22,10,43,6
72,98,28,10,43,7
39,116,33,15,43,8
57,113,15,6,43,9
61,110,21,11,44,0
55,123,20,7,44,1
51,113,20,12,44,2
51,124,21,13,44,3
51,111,27,7,44,4
51,117,18,11,44,5
60,98,24,10,44,6
68,97,30,12,44,7
35,119,33,16,44,8
55,115,16,6,44,9
61,109,22,13,45,0
55,119,23,7,45,1
48,113,22,12,45,2
50,122,22,15,45,3
51,103,30,9,45,4
51,112,21,13,45,5
58,94,28,11,45,6
65,100,31,12,45,7
32,121,33,16,45,8
52,119,18,7,45,9
59,106,26,16,46,0
52,120,23,7,46,1
46,111,24,12,46,2
48,120,27,17,46,3
50,99,33,10,46,4
49,109,23,13,46,5
55,99,28,13,46,6
62,103,34,12,46,7
27,120,36,17,46,8
50,117,20,7,46,9
57,104,28,17,47,0
49,124,25,7,47,1
45,114,24,12,47,2
46,118,29,18,47,3
50,98,34,10,47,4
48,108,23,14,47,5
52,99,28,16,47,6
59,106,34,12,47,7
26,118,39,17,47,8
49,113,21,9,47,9
54,102,34,17,48,0
