Susceptible,Infected,Recover,Dead,Iter,Zone
35,14,2,0,56,5
36,15,7,1,56,6
35,13,2,0,56,7
37,13,7,0,56,8
15,9,6,0,56,9
37,15,4,0,57,0
33,18,6,0,57,1
33,6,6,0,57,2
40,15,11,0,57,3
22,5,2,0,57,4
34,12,2,0,57,5
37,16,7,1,57,6
36,12,3,0,57,7
37,12,6,0,57,8
15,11,6,0,57,9
36,12,8,0,58,0
33,17,7,0,58,1
31,8,7,0,58,2
41,14,10,0,58,3
20,7,3,0,58,4
33,13,2,0,58,5
36,17,7,1,58,6
33,13,3,0,58,7
37,11,6,0,58,8
17,11,6,0,58,9
35,16,8,0,59,0
30,19,9,0,59,1
31,7,8,0,59,2
38,15,10,0,59,3
20,8,2,0,59,4
36,11,2,0,59,5
34,17,7,0,59,6
31,14,4,1,59,7
38,8,7,0,59,8
17,10,7,0,59,9
35,17,10,0,60,0
29,20,9,0,60,1
32,8,7,0,60,2
36,16,11,0,60,3
16,9,2,0,60,4
35,11,3,0,60,5
36,15,7,0,60,6
32,14,4,1,60,7
40,7,5,0,60,8
16,9,8,0,60,9
34,18,12,0,61,0
26,23,6,1,61,1
34,6,7,0,61,2
32,19,10,0,61,3
16,7,3,0,61,4
34,10,5,0,61,5
37,15,8,0,61,6
30,14,4,1,61,7
39,7,7,0,61,8
18,8,9,0,61,9
33,18,13,0,62,0
28,22,7,1,62,1
34,9,7,0,62,2
32,19,9,0,62,3
14,9,3,0,62,4
33,9,6,0,62,5
38,15,7,0,62,6
29,13,5,1,62,7
36,9,7,0,62,8
18,7,9,0,62,9
31,20,12,0,63,0
27,23,7,1,63,1
32,10,7,0,63,2
34,19,9,0,63,3
13,9,3,0,63,4
35,8,5,0,63,5
36,15,9,0,63,6
30,11,5,1,63,7
33,11,8,0,63,8
21,7,8,0,63,9
29,21,11,0,64,0
25,23,7,1,64,1
33,10,5,0,64,2
35,20,8,0,64,3
11,9,6,0,64,4
34,9,5,0,64,5
38,13,8,0,64,6
29,11,6,1,64,7
32,9,11,0,64,8
23,8,9,0,64,9
29,21,11,0,65,0
25,23,7,1,65,1
33,8,7,0,65,2
36,21,8,0,65,3
10,11,7,0,65,4
33,9,3,0,65,5
37,14,8,0,65,6
30,10,5,1,65,7
30,9,12,0,65,8
23,8,9,1,65,9
30,21,10,0,66,0
25,23,7,1,66,1
29,9,7,0,66,2
37,23,8,0,66,3
9,11,8,0,66,4
35,6,6,0,66,5
35,15,8,0,66,6
29,10,6,1,66,7
29,8,13,1,66,8
25,6,9,0,66,9
31,21,9,0,67,0
23,23,10,1,67,1
32,7,6,0,67,2
35,24,8,0,67,3
10,11,7,1,67,4
33,7,6,0,67,5
34,15,9,0,67,6
30,10,7,1,67,7
26,9,13,1,67,8
24,6,10,0,67,9
29,21,10,0,68,0
22,22,12,1,68,1
34,7,4,0,68,2
35,22,9,0,68,3
11,12,8,1,68,4
32,7,6,0,68,5
32,16,9,0,68,6
29,12,7,1,68,7
24,8,16,1,68,8
26,5,9,0,68,9
27,20,11,0,69,0
22,22,12,1,69,1
35,8,3,0,69,2
35,23,9,0,69,3
10,11,8,1,69,4
33,9,5,0,69,5
31,16,11,0,69,6
28,12,7,1,69,7
26,7,17,1,69,8
26,3,9,0,69,9
27,20,10,0,70,0
22,23,12,1,70,1
34,6,3,0,70,2
32,23,9,0,70,3
11,10,8,1,70,4
34,7,5,0,70,5
32,15,13,0,70,6
28,14,7,1,70,7
25,9,17,1,70,8
27,4,9,0,70,9
28,20,11,0,71,0
19,24,11,1,71,1
32,8,3,0,71,2
33,23,8,0,71,3
13,9,9,1,71,4
31,8,6,0,71,5
31,15,14,0,71,6
27,13,7,1,71,7
24,8,18,1,71,8
27,7,9,0,71,9
29,21,10,0,72,0
18,22,13,1,72,1
30,7,4,0,72,2
34,24,6,0,72,3
15,9,9,1,72,4
30,9,7,0,72,5
30,15,15,0,72,6
27,12,8,0,72,7
22,11,17,2,72,8
25,6,10,1,72,9
29,19,10,0,73,0
22,21,12,1,73,1
29,10,4,0,73,2
31,23,9,0,73,3
15,6,10,1,73,4
27,11,8,0,73,5
30,18,14,0,73,6
30,9,8,0,73,7
21,12,18,1,73,8
22,7,10,2,73,9
30,19,9,0,74,0
23,19,15,2,74,1
27,9,6,0,74,2
30,24,9,0,74,3
14,5,12,1,74,4
