Susceptible,Infected,Recover,Dead,Iter,Zone
27,69,55,30,54,8
35,83,39,25,54,9
35,91,62,20,55,0
24,86,66,22,55,1
35,74,53,32,55,2
31,88,63,26,55,3
31,70,54,27,55,4
36,94,69,32,55,5
19,94,71,30,55,6
33,81,62,24,55,7
25,70,57,30,55,8
33,83,42,25,55,9
34,90,65,20,56,0
23,84,69,22,56,1
34,75,55,31,56,2
30,84,66,27,56,3
29,68,58,27,56,4
36,92,70,33,56,5
18,91,72,32,56,6
30,81,61,26,56,7
21,68,62,33,56,8
32,78,47,26,56,9
35,87,64,21,57,0
22,80,72,25,57,1
32,73,59,33,57,2
28,84,67,29,57,3
26,71,61,26,57,4
34,89,75,35,57,5
18,85,76,32,57,6
28,79,64,26,57,7
18,67,63,34,57,8
30,77,46,29,57,9
33,82,69,24,58,0
21,77,76,26,58,1
31,70,64,32,58,2
25,84,70,28,58,3
25,66,64,28,58,4
33,85,81,35,58,5
19,81,79,31,58,6
27,70,70,29,58,7
18,63,65,36,58,8
30,74,47,32,58,9
30,83,71,24,59,0
21,73,78,27,59,1
30,67,68,34,59,2
23,86,71,28,59,3
24,64,63,30,59,4
33,82,83,35,59,5
16,78,87,30,59,6
27,70,71,29,59,7
16,61,66,37,59,8
29,70,51,34,59,9
29,78,77,25,60,0
20,72,78,28,60,1
29,69,69,34,60,2
23,82,72,29,60,3
24,61,65,30,60,4
32,78,85,38,60,5
16,72,91,31,60,6
25,71,74,29,60,7
16,58,68,38,60,8
29,67,52,36,60,9
28,74,79,25,61,0
20,70,78,27,61,1
27,71,69,34,61,2
20,84,75,30,61,3
23,62,65,33,61,4
31,73,88,39,61,5
16,67,92,33,61,6
24,71,78,30,61,7
16,49,74,39,61,8
28,61,58,39,61,9
28,69,83,27,62,0
19,69,79,28,62,1
27,68,72,34,62,2
20,81,75,31,62,3
22,63,66,33,62,4
31,72,90,39,62,5
17,63,91,36,62,6
22,70,80,30,62,7
15,49,73,40,62,8
27,63,59,39,62,9
30,64,86,29,63,0
17,70,79,30,63,1
24,66,74,36,63,2
20,75,81,30,63,3
21,56,71,33,63,4
30,69,93,42,63,5
16,61,91,37,63,6
21,67,83,32,63,7
15,45,75,43,63,8
25,64,60,39,63,9
28,64,87,28,64,0
15,72,80,29,64,1
23,65,75,35,64,2
19,71,84,32,64,3
20,51,76,35,64,4
29,66,94,43,64,5
16,58,93,38,64,6
20,69,84,37,64,7
13,44,74,45,64,8
25,59,64,40,64,9
25,62,88,32,65,0
15,67,85,29,65,1
22,63,77,34,65,2
19,66,88,35,65,3
19,50,78,35,65,4
27,63,95,44,65,5
16,58,91,38,65,6
19,70,87,37,65,7
13,43,74,48,65,8
25,55,70,38,65,9
24,62,90,31,66,0
15,65,85,29,66,1
21,62,79,34,66,2
19,63,90,35,66,3
18,52,78,36,66,4
27,58,97,47,66,5
14,55,94,40,66,6
16,72,87,38,66,7
13,45,76,47,66,8
25,54,69,38,66,9
24,57,92,32,67,0
15,62,88,32,67,1
20,58,84,37,67,2
18,60,93,35,67,3
18,49,80,40,67,4
27,52,102,47,67,5
13,52,94,42,67,6
14,74,87,38,67,7
11,47,75,47,67,8
24,50,72,38,67,9
23,55,94,32,68,0
15,57,93,33,68,1
20,58,85,37,68,2
17,58,95,35,68,3
17,47,83,41,68,4
26,54,102,48,68,5
12,47,98,43,68,6
14,73,87,38,68,7
11,44,77,47,68,8
25,47,72,40,68,9
23,52,98,32,69,0
15,52,98,33,69,1
19,56,84,39,69,2
18,57,94,37,69,3
19,44,85,43,69,4
26,49,104,49,69,5
12,44,100,43,69,6
11,69,91,40,69,7
10,41,80,47,69,8
21,51,74,40,69,9
22,46,100,36,70,0
15,47,102,33,70,1
18,51,88,41,70,2
17,55,99,38,70,3
18,45,84,44,70,4
26,49,109,48,70,5
12,36,103,48,70,6
12,65,90,42,70,7
11,38,82,46,70,8
21,47,76,40,70,9
22,42,102,38,71,0
16,42,103,37,71,1
16,52,88,41,71,2
16,51,103,39,71,3
18,43,86,45,71,4
24,46,112,49,71,5
12,39,101,47,71,6
12,65,92,42,71,7
10,37,82,47,71,8
18,48,76,41,71,9
22,41,104,39,72,0
15,39,108,39,72,1
15,48,91,42,72,2
16,51,103,39,72,3
17,41,88,44,72,4
25,44,112,51,72,5
12,34,103,49,72,6
12,63,96,41,72,7
9,35,83,47,72,8
17,45,77,43,72,9
21,38,109,40,73,0
14,36,112,40,73,1
17,47,93,42,73,2
15,46,108,40,73,3
16,40,87,45,73,4
25,43,111,51,73,5
12,33,107,48,73,6
11,58,100,41,73,7
9,33,84,47,73,8
16,41,79,45,73,9
21,38,111,39,74,0
14,34,113,41,74,1
17,44,96,43,74,2
15,41,114,42,74,3
16,41,86,43,74,4
22,44,112,52,74,5
11,30,108,50,74,6
10,55,104,41,74,7
9,29,89,46,74,8
15,38,81,45,74,9
20,38,112,41,75,0
14,34,115,40,75,1
17,40,97,44,75,2
13,39,115,42,75,3
17,39,89,45,75,4
23,42,114,52,75,5
11,27,109,51,75,6
9,52,104,42,75,7
9,27,89,46,75,8
15,36,86,45,75,9
18,40,114,42,76,0
13,31,117,42,76,1
14,42,98,45,76,2
13,38,114,45,76,3
16,38,89,45,76,4
24,43,114,52,76,5
11,23,111,52,76,6
9,45,111,42,76,7
9,23,90,46,76,8
15,34,85,47,76,9
18,35,118,44,77,0
13,33,115,43,77,1
13,37,103,44,77,2
12,36,118,46,77,3
15,39,90,45,77,4
24,41,114,51,77,5
11,22,112,51,77,6
9,43,111,43,77,7
7,24,91,47,77,8
15,32,87,48,77,9
18,32,119,45,78,0
14,32,114,44,78,1
13,38,104,43,78,2
11,35,119,46,78,3
14,36,95,46,78,4
23,39,117,52,78,5
11,24,111,52,78,6
7,42,111,43,78,7
7,21,93,48,78,8
15,26,92,48,78,9
18,32,117,47,79,0
12,32,115,44,79,1
11,38,106,42,79,2
12,34,118,47,79,3
13,36,96,48,79,4
20,39,119,52,79,5
11,23,113,53,79,6
7,40,110,44,79,7
7,22,93,47,79,8
15,26,94,47,79,9
17,31,118,47,80,0
11,35,114,44,80,1
11,35,107,44,80,2
10,30,122,46,80,3
12,33,98,51,80,4
21,36,121,53,80,5
11,23,111,53,80,6
7,31,119,46,80,7
